Type,SiteID,Site_Number,County,Lab_Number,Date_BP,SD
Tree-ring,Dendro - 76,NA897,"Navajo, AZ",MV-888,686,0
Tree-ring,Dendro - 76,NA897,"Navajo, AZ",MV-894,693,0
Tree-ring,Dendro - 76,NA897,"Navajo, AZ",MV-90,683,0
Tree-ring,Dendro - 76,NA897,"Navajo, AZ",MV-900,697,0
Tree-ring,Dendro - 76,NA897,"Navajo, AZ",MV-906,727,0
Tree-ring,Dendro - 76,NA897,"Navajo, AZ",MV-910,694,0
Tree-ring,Dendro - 76,NA897,"Navajo, AZ",MV-911,680,0
Tree-ring,Dendro - 76,NA897,"Navajo, AZ",MV-912,680,0
Tree-ring,Dendro - 76,NA897,"Navajo, AZ",MV-914,679,0
Tree-ring,Dendro - 76,NA897,"Navajo, AZ",MV-919,686,0
Tree-ring,Dendro - 76,NA897,"Navajo, AZ",MV-92,720,0
Tree-ring,Dendro - 76,NA897,"Navajo, AZ",MV-920,683,0
Tree-ring,Dendro - 76,NA897,"Navajo, AZ",MV-921,683,0
Tree-ring,Dendro - 76,NA897,"Navajo, AZ",MV-925,671,0
Tree-ring,Dendro - 76,NA897,"Navajo, AZ",MV-925AB,670,0
Tree-ring,Dendro - 76,NA897,"Navajo, AZ",MV-93,677,0
Tree-ring,Dendro - 76,NA897,"Navajo, AZ",MV-930,1302,0
Tree-ring,Dendro - 76,NA897,"Navajo, AZ",MV-931,1303,0
Tree-ring,Dendro - 76,NA897,"Navajo, AZ",MV-936,1302,0
Tree-ring,Dendro - 76,NA897,"Navajo, AZ",MV-937,1302,0
Tree-ring,Dendro - 76,NA897,"Navajo, AZ",MV-94,683,0
Tree-ring,Dendro - 76,NA897,"Navajo, AZ",MV-941,1283,0
Tree-ring,Dendro - 76,NA897,"Navajo, AZ",MV-942,1302,0
Tree-ring,Dendro - 76,NA897,"Navajo, AZ",MV-944,1306,0
Tree-ring,Dendro - 76,NA897,"Navajo, AZ",MV-95,693,0
Tree-ring,Dendro - 76,NA897,"Navajo, AZ",MV-950,819,0
Tree-ring,Dendro - 76,NA897,"Navajo, AZ",MV-952,710,0
Tree-ring,Dendro - 76,NA897,"Navajo, AZ",MV-963,695,0
Tree-ring,Dendro - 76,NA897,"Navajo, AZ",MV-97,986,0
Tree-ring,Dendro - 76,NA897,"Navajo, AZ",MV-985,686,0
Tree-ring,Dendro - 76,NA897,"Navajo, AZ",MV-986,688,0
Tree-ring,Dendro - 76,NA897,"Navajo, AZ",MV-987,693,0
Tree-ring,Dendro - 76,NA897,"Navajo, AZ",MV-988,693,0
Tree-ring,Dendro - 77,NA3266,"Navajo, AZ",W-35-1,873,0
Tree-ring,Dendro - 77,NA3266,"Navajo, AZ",W-35-2,873,0
Tree-ring,Dendro - 77,NA3266,"Navajo, AZ",W-35-3,873,0
Tree-ring,Dendro - 77,NA3266,"Navajo, AZ",W-35-4,873,0
Tree-ring,Dendro - 77,NA3266,"Navajo, AZ",W-35-5,873,0
Tree-ring,Dendro - 77,NA3266,"Navajo, AZ",W-35-6,873,0
Tree-ring,Dendro - 77,NA3266,"Navajo, AZ",W-35-7,873,0
Tree-ring,Dendro - 77,NA3266,"Navajo, AZ",W-80-1,873,0
Tree-ring,Dendro - 82,NA2637,"Navajo, AZ",F-3236,973,0
Tree-ring,Dendro - 82,NA2637,"Navajo, AZ",F-3250,1124,0
Tree-ring,Dendro - 82,NA2637,"Navajo, AZ",F-4191,676,0
Tree-ring,Dendro - 83,NA3570,"Navajo, AZ",GP-5179,1284,0
Tree-ring,Dendro - 83,NA3570,"Navajo, AZ",GP-5190,1294,0
Tree-ring,Dendro - 83,NA3570,"Navajo, AZ",GP-5195,1349,0
Tree-ring,Dendro - 85,NA2474,"Navajo, AZ",GP-4373,754,0
Tree-ring,Dendro - 85,NA2474,"Navajo, AZ",GP-4377,767,0
Tree-ring,Dendro - 87,NA4170,"Navajo, AZ",GP-4299,671,0
Tree-ring,Dendro - 87,NA4170,"Navajo, AZ",GP-4318,746,0
Tree-ring,Dendro - 89,NA,"Navajo, AZ",MON-1,993,0
Tree-ring,Dendro - 89,NA,"Navajo, AZ",MON-2,971,0
Tree-ring,Dendro - 91,NA,"Navajo, AZ",GP-4296,682,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-100,671,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-101,677,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-102,674,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-103,682,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-104,683,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-109,694,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-111,674,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-116,683,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-117,683,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-119,675,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-120,675,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-121,697,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-122,683,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-123,716,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-125,672,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-126,682,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-127,677,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-128,687,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-129,674,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-13,675,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-130,682,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-131,678,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-132,681,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-133,681,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-135,678,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-14,684,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-140,678,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-146,681,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-147,675,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-148,677,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-149,674,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-15,683,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-150,676,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-153,672,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-159,673,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-16,687,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-160,690,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-161,689,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-170,680,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-172,690,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-175,690,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-176,675,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-177,690,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-178,681,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-179,690,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-18,673,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-180,681,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-181,681,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-182,681,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-183,681,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-191,681,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-193,680,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-194,690,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-198,674,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-2,690,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-20,677,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-200,683,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-201,704,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-202,693,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-204,692,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-207,689,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-209,681,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-210,693,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-215,684,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-216,695,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-217,692,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-218,673,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-22,678,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-220,683,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-221,689,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-227,687,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-231,681,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-232,749,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-233,674,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-234,683,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-236,683,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-238,683,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-239,683,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-24,681,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-243,674,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-247,681,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-248,681,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-249,675,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-25,682,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-250,678,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-252,678,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-254,675,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-255,686,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-256,678,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-257,678,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-258,679,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-259,687,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-26,664,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-262,702,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-263,675,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-265,672,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-266,672,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-268,677,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-269,691,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-29,679,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-4,679,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-41,674,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-43,683,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-44,681,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-45,691,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-46,684,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-49,683,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-5,675,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-50,682,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-51,682,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-53,680,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-54,688,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-55,689,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-56,674,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-69,670,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-71,681,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-72,676,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-74,680,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-77,673,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-8,697,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-84,694,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-87,681,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-9,681,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-92,691,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-94,678,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-95,674,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",BK-98,673,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",F-3685,669,0
Tree-ring,Dendro - 93,NA2515,"Navajo, AZ",F-3686,683,0
Tree-ring,Dendro - 94,NA3173,"Navajo, AZ",GP-4258,673,0
Tree-ring,Dendro - 94,NA3173,"Navajo, AZ",GP-4259,676,0
Tree-ring,Dendro - 94,NA3173,"Navajo, AZ",GP-4260,665,0
Tree-ring,Dendro - 94,NA3173,"Navajo, AZ",GP-4261,676,0
Tree-ring,Dendro - 94,NA3173,"Navajo, AZ",GP-4264,673,0
Tree-ring,Dendro - 94,NA3173,"Navajo, AZ",GP-4265,676,0
Tree-ring,Dendro - 94,NA3173,"Navajo, AZ",GP-4266,672,0
Tree-ring,Dendro - 94,NA3173,"Navajo, AZ",SH-10,675,0
Tree-ring,Dendro - 94,NA3173,"Navajo, AZ",SH-11,689,0
Tree-ring,Dendro - 94,NA3173,"Navajo, AZ",SH-12,678,0
Tree-ring,Dendro - 94,NA3173,"Navajo, AZ",SH-13,667,0
Tree-ring,Dendro - 94,NA3173,"Navajo, AZ",SH-14,667,0
Tree-ring,Dendro - 94,NA3173,"Navajo, AZ",SH-16,666,0
Tree-ring,Dendro - 94,NA3173,"Navajo, AZ",SH-17,679,0
Tree-ring,Dendro - 94,NA3173,"Navajo, AZ",SH-18,675,0
Tree-ring,Dendro - 94,NA3173,"Navajo, AZ",SH-20,677,0
Tree-ring,Dendro - 94,NA3173,"Navajo, AZ",SH-22,673,0
Tree-ring,Dendro - 94,NA3173,"Navajo, AZ",SH-4,674,0
Tree-ring,Dendro - 94,NA3173,"Navajo, AZ",SH-6,684,0
Tree-ring,Dendro - 94,NA3173,"Navajo, AZ",SH-7,666,0
Tree-ring,Dendro - 94,NA3173,"Navajo, AZ",SH-8,668,0
Tree-ring,Dendro - 94,NA3173,"Navajo, AZ",SH-9,666,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",F-3124,794,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",F-3138,679,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",F-3139,676,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",F-3152,680,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",F-3153,678,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",F-3167,672,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",F-3192,676,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",F-4273,664,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-104,679,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-108,677,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-111,672,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-112,670,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-117,724,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-124,678,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-125,678,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-126,678,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-13,666,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-134,677,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-146,679,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-147,674,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-148,677,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-15,666,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-164,666,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-169,669,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-176,677,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-178,675,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-179,675,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-180,676,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-182,675,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-184,675,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-185,675,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-186,676,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-187,675,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-188,675,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-190,675,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-192,676,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-195,679,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-205,1000,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-210,677,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-211,677,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-217,683,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-223,678,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-238,674,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-24,676,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-242,671,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-244,679,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-247,676,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-248,676,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS--251,675,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-253,677,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-255,675,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-258,676,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-28,677,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-281,678,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-287,674,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-29,676,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-294,673,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-297,679,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-300,670,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-301,667,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-302,667,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-31,664,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-32,664,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-324,692,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-329,705,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-33,678,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-346,741,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-355,681,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-368,664,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-369,674,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-38,678,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-387,675,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-4,694,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-400,676,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-412,677,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-414,677,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-415,673,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-419,676,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-428,681,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-430,673,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-432,676,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-449,678,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-454,694,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-46,675,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-470,701,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-478,665,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-479,695,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-48,667,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-488,676,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-49,670,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-505,670,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-54,675,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-55,675,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-56,675,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-60,677,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-61,676,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-62,675,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-63,675,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-65,677,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-66,675,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-69,671,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-74,671,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-75,690,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-8,677,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-80,677,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-81,676,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-89,673,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-90,677,0
Tree-ring,Dendro - 96,NA2519,"Navajo, AZ",KS-95,688,0
Tree-ring,Dendro - 97,NA2521,"Navajo, AZ",F-3124-2,967,0
Tree-ring,Dendro - 97,NA2521,"Navajo, AZ",GP-4280,867,0
Tree-ring,Dendro - 97,NA2521,"Navajo, AZ",TH-1,892,0
Tree-ring,Dendro - 98,NA2520,"Navajo, AZ",TC-17,998,0
Tree-ring,Dendro - 98,NA2520,"Navajo, AZ",TC-68,1265,0
Tree-ring,Dendro - 98,NA2520,"Navajo, AZ",TC-69,1266,0
Tree-ring,Dendro - 98,NA2520,"Navajo, AZ",TC-74,1000,0
Tree-ring,Dendro - 99,NA2531,"Navajo, AZ",BW-1,671,0
Tree-ring,Dendro - 99,NA2531,"Navajo, AZ",F-4185,675,0
Tree-ring,Dendro - 99,NA2531,"Navajo, AZ",F-4188,671,0
Tree-ring,Dendro - 99,NA2531,"Navajo, AZ",GP-4295,704,0
Tree-ring,Dendro - 100,NA2630,"Navajo, AZ",F-3173,823,0
Tree-ring,Dendro - 100,NA2630,"Navajo, AZ",F-3193,821,0
Tree-ring,Dendro - 100,NA2630,"Navajo, AZ",F-3318,844,0
Tree-ring,Dendro - 101,NA2530,"Navajo, AZ",F-4176,673,0
Tree-ring,Dendro - 102,NA2536,"Navajo, AZ",F-3174,678,0
Tree-ring,Dendro - 102,NA2536,"Navajo, AZ",F-3175,677,0
Tree-ring,Dendro - 102,NA2536,"Navajo, AZ",F-3179,678,0
Tree-ring,Dendro - 102,NA2536,"Navajo, AZ",F-3180,1375,0
Tree-ring,Dendro - 102,NA2536,"Navajo, AZ",F-3185,678,0
Tree-ring,Dendro - 102,NA2536,"Navajo, AZ",F-3186,678,0
Tree-ring,Dendro - 102,NA2536,"Navajo, AZ",F-3187,678,0
Tree-ring,Dendro - 102,NA2536,"Navajo, AZ",F-3188,679,0
Tree-ring,Dendro - 102,NA2536,"Navajo, AZ",F-3189,675,0
Tree-ring,Dendro - 102,NA2536,"Navajo, AZ",F-3196,710,0
Tree-ring,Dendro - 102,NA2536,"Navajo, AZ",F-3197,676,0
Tree-ring,Dendro - 102,NA2536,"Navajo, AZ",F-3205,673,0
Tree-ring,Dendro - 102,NA2536,"Navajo, AZ",F-3207,678,0
Tree-ring,Dendro - 102,NA2536,"Navajo, AZ",F-3330,678,0
Tree-ring,Dendro - 102,NA2536,"Navajo, AZ",F-3517,673,0
Tree-ring,Dendro - 102,NA2536,"Navajo, AZ",F-3518,687,0
Tree-ring,Dendro - 102,NA2536,"Navajo, AZ",F-3521,672,0
Tree-ring,Dendro - 102,NA2536,"Navajo, AZ",F-3522,678,0
Tree-ring,Dendro - 102,NA2536,"Navajo, AZ",F-3527,680,0
Tree-ring,Dendro - 102,NA2536,"Navajo, AZ",F-3528,676,0
Tree-ring,Dendro - 102,NA2536,"Navajo, AZ",F-3529,678,0
Tree-ring,Dendro - 102,NA2536,"Navajo, AZ",F-3532,677,0
Tree-ring,Dendro - 102,NA2536,"Navajo, AZ",F-3541,840,0
Tree-ring,Dendro - 102,NA2536,"Navajo, AZ",F-3564,677,0
Tree-ring,Dendro - 102,NA2536,"Navajo, AZ",F-3568,694,0
Tree-ring,Dendro - 102,NA2536,"Navajo, AZ",F-3569,670,0
Tree-ring,Dendro - 102,NA2536,"Navajo, AZ",F-3572,678,0
Tree-ring,Dendro - 102,NA2536,"Navajo, AZ",F-3577,670,0
Tree-ring,Dendro - 102,NA2536,"Navajo, AZ",F-3581,677,0
