Type,SiteID,Site_Number,County,Lab_Number,Date_BP,SD
Radiocarbon,Radiocarbon - 2460,42SA22180,"San Juan, UT",A-1784,1958,57
Radiocarbon,Radiocarbon - 2460,42SA22180,"San Juan, UT",A-1785,1918,57
Radiocarbon,Radiocarbon - 2460,42SA22180,"San Juan, UT",A-1787,1939,57
Radiocarbon,Radiocarbon - 2460,42SA22180,"San Juan, UT",A-1790,1887,57
Radiocarbon,Radiocarbon - 2460,42SA22180,"San Juan, UT",A-1793,1919,57
Radiocarbon,Radiocarbon - 2460,42SA22180,"San Juan, UT",A-1806,1903,57
Radiocarbon,Radiocarbon - 2460,42SA22180,"San Juan, UT",A-1812,1924,57
Radiocarbon,Radiocarbon - 2460,42SA22180,"San Juan, UT",A-1780,1907,58
Radiocarbon,Radiocarbon - 2460,42SA22180,"San Juan, UT",A-1788,1993,58
Radiocarbon,Radiocarbon - 2460,42SA22180,"San Juan, UT",A-1794,1880,58
Radiocarbon,Radiocarbon - 2460,42SA22180,"San Juan, UT",A-1799,1796,58
Radiocarbon,Radiocarbon - 2460,42SA22180,"San Juan, UT",A-1805,1831,58
Radiocarbon,Radiocarbon - 2460,42SA22180,"San Juan, UT",A-1791,1978,59
Radiocarbon,Radiocarbon - 2460,42SA22180,"San Juan, UT",A-1815,1830,59
Radiocarbon,Radiocarbon - 2069,NA,"San Juan, UT",BETA-102496,1880,60
Radiocarbon,Radiocarbon - 2375,NA,"San Juan, UT",BETA-97659,7350,60
Radiocarbon,Radiocarbon - 2458,42SA18646,"San Juan, UT",BETA-57406,6100,60
Radiocarbon,Radiocarbon - 2811,42SA1563,"San Juan, UT",BETA-19916,1180,60
Radiocarbon,Radiocarbon - 2811,42SA1563,"San Juan, UT",BETA-19917,800,60
Radiocarbon,Radiocarbon - 2910,42SA21291,"San Juan, UT",BETA-70052,780,60
Radiocarbon,Radiocarbon - 2950,42SA21269,"San Juan, UT",BETA-69975,2820,60
Radiocarbon,Radiocarbon - 2953,42SA21267,"San Juan, UT",BETA-69323,3180,60
Radiocarbon,Radiocarbon - 2301,42SA17141,"San Juan, UT",Beta-21208,2080,60
Radiocarbon,Radiocarbon - 2305,42SA20251,"San Juan, UT",Beta-30481,1170,60
Radiocarbon,Radiocarbon - 2308,42SA20292,"San Juan, UT",Beta-30484,2120,60
Radiocarbon,Radiocarbon - 2316,42SA5800,"San Juan, UT",Beta-20467,2740,60
Radiocarbon,Radiocarbon - 2420,42SA16823,"San Juan, UT",Beta-12657,1380,60
Radiocarbon,Radiocarbon - 2233,42SA22674,"San Juan, UT",Beta-122104,940,60
Radiocarbon,Radiocarbon - 2430,42SA21153,"San Juan, UT",Beta-74066,1810,60
Radiocarbon,Radiocarbon - 2430,42SA21153,"San Juan, UT",WSU-3512,1980,60
Radiocarbon,Radiocarbon - 2072,NA,"San Juan, UT",BETA-102493,1730,60
Radiocarbon,Radiocarbon - 2375,NA,"San Juan, UT",BETA-95277,7590,60
Radiocarbon,Radiocarbon - 2375,NA,"San Juan, UT",BETA-95751,7860,60
Radiocarbon,Radiocarbon - 2072,NA,"San Juan, UT",BETA-175650,1660,60
Radiocarbon,Radiocarbon - 2072,NA,"San Juan, UT",BETA-175651,1640,60
Radiocarbon,Radiocarbon - 2078,42SA-?,"San Juan, UT",AA-10379,6785,60
Radiocarbon,Radiocarbon - 2078,42SA-?,"San Juan, UT",Beta-95281,7590,60
Radiocarbon,Radiocarbon - 2412,42SA735,"San Juan, UT",Y-1349,250,60
Radiocarbon,Radiocarbon - 2430,42SA21153,"San Juan, UT",Beta-77870,7340,60
Radiocarbon,Radiocarbon - 2077,NA7613,"San Juan, UT",AA-10378,6890,60
Radiocarbon,Radiocarbon - 2460,42SA22180,"San Juan, UT",A-1802,1951,63
Radiocarbon,Radiocarbon - 2460,42SA22180,"San Juan, UT",A-1906,1907,65
Radiocarbon,Radiocarbon - 2417,42SA9999,"San Juan, UT",BETA-32291,2610,65
Radiocarbon,Radiocarbon - 2069,NA,"San Juan, UT",BETA-102495,1590,70
Radiocarbon,Radiocarbon - 2431,42SA21153,"San Juan, UT",BETA-48227,1480,70
Radiocarbon,Radiocarbon - 2431,42SA21153,"San Juan, UT",BETA-47743,6730,70
Radiocarbon,Radiocarbon - 2464,42SA22559,"San Juan, UT",BETA-7705,1700,70
Radiocarbon,Radiocarbon - 2811,42SA1563,"San Juan, UT",BETA-19915,1840,70
Radiocarbon,Radiocarbon - 2300,42SA17107,"San Juan, UT",Beta-31790,5890,70
Radiocarbon,Radiocarbon - 2303,42SA17597,"San Juan, UT",Beta-24478,2990,70
Radiocarbon,Radiocarbon - 2308,42SA20292,"San Juan, UT",Beta-30485,2220,70
Radiocarbon,Radiocarbon - 2312,42SA21091,"San Juan, UT",Beta-31962,2070,70
Radiocarbon,Radiocarbon - 2316,42SA5800,"San Juan, UT",Beta-20466,1730,70
Radiocarbon,Radiocarbon - 2430,42SA21153,"San Juan, UT",Beta-48141,6120,70
Radiocarbon,Radiocarbon - 2233,42SA22674,"San Juan, UT",Beta-112580,870,70
Radiocarbon,Radiocarbon - 2431,42SA21153,"San Juan, UT",BETA-52614,1400,70
Radiocarbon,Radiocarbon - 2076,42JB394,"San Juan, UT",BETA-47894,1370,70
Radiocarbon,Radiocarbon - 2296,NA,"San Juan, UT",BETA-95273,1750,70
Radiocarbon,Radiocarbon - 2296,NA,"San Juan, UT",BETA-95274,2090,70
Radiocarbon,Radiocarbon - 2417,42SA9999,"San Juan, UT",BETA-32290,2110,70
Radiocarbon,Radiocarbon - 2431,42SA21153,"San Juan, UT",BETA-47069,866,70
Radiocarbon,Radiocarbon - 2884,42SA20615,"San Juan, UT",AA-9179,2710,70
Radiocarbon,Radiocarbon - 2430,42SA21153,"San Juan, UT",Beta-52165,1870,70
Radiocarbon,Radiocarbon - 2072,NA,"San Juan, UT",BETA-102494,1670,80
Radiocarbon,Radiocarbon - 2431,42SA21153,"San Juan, UT",BETA-47007,7790,80
Radiocarbon,Radiocarbon - 2952,42SA21263,"San Juan, UT",BETA-70053,1030,80
Radiocarbon,Radiocarbon - 2078,42SA-?,"San Juan, UT",A-495,1510,80
Radiocarbon,Radiocarbon - 2078,42SA-?,"San Juan, UT",Tx-452,1820,80
Radiocarbon,Radiocarbon - 2297,GG-69-18,"San Juan, UT",GX-2142,1708,80
Radiocarbon,Radiocarbon - 2302,42SA17216,"San Juan, UT",Beta-19284,1720,80
Radiocarbon,Radiocarbon - 2311,42SA20615,"San Juan, UT",Beta-30488,1360,80
Radiocarbon,Radiocarbon - 2311,42SA20615,"San Juan, UT",Beta-37954,5290,80
Radiocarbon,Radiocarbon - 2314,42SA21117,"San Juan, UT",Beta-31964,1670,80
Radiocarbon,Radiocarbon - 2317,42SA8477,"San Juan, UT",Beta-57401,2040,80
Radiocarbon,Radiocarbon - 2233,42SA22674,"San Juan, UT",Beta-112583,1190,80
Radiocarbon,Radiocarbon - 2430,42SA21153,"San Juan, UT",WSU-3513,2050,80
Radiocarbon,Radiocarbon - 2296,NA,"San Juan, UT",BETA-95275,1810,80
Radiocarbon,Radiocarbon - 2296,NA,"San Juan, UT",BETA-95276,2520,80
Radiocarbon,Radiocarbon - 2077,NA7613,"San Juan, UT",TX-852,1820,80
Radiocarbon,Radiocarbon - 2381,42SA363,"San Juan, UT",Y-1350,1700,80
Radiocarbon,Radiocarbon - 2431,42SA21153,"San Juan, UT",BETA-47741,1790,90
Radiocarbon,Radiocarbon - 2910,42SA21291,"San Juan, UT",BETA-70051,870,90
Radiocarbon,Radiocarbon - 2953,42SA21267,"San Juan, UT",BETA-69324,2360,90
Radiocarbon,Radiocarbon - 2306,42SA20256,"San Juan, UT",Beta-30482,2220,90
Radiocarbon,Radiocarbon - 2309,42SA20301,"San Juan, UT",Beta-30487,2330,90
Radiocarbon,Radiocarbon - 2431,42SA21153,"San Juan, UT",BETA-47742,7560,90
Radiocarbon,Radiocarbon - 2430,42SA21153,"San Juan, UT",Beta-74067,7680,90
Radiocarbon,Radiocarbon - 2296,NA,"San Juan, UT",BETA-95272,1610,90
Radiocarbon,Radiocarbon - 2431,42SA21153,"San Juan, UT",BETA-75141,650,90
Radiocarbon,Radiocarbon - 2298,GG-70-187,"San Juan, UT",GX-2075,1610,95
Radiocarbon,Radiocarbon - 2464,42SA22559,"San Juan, UT",BETA-77109,3370,100
Radiocarbon,Radiocarbon - 2954,42SA21285,"San Juan, UT",BETA-70050,1020,100
Radiocarbon,Radiocarbon - 2078,42SA-?,"San Juan, UT",Tx-1263,7340,100
Radiocarbon,Radiocarbon - 2298,GG-70-187,"San Juan, UT",GX-2076,1510,100
Radiocarbon,Radiocarbon - 2304,42SA17790,"San Juan, UT",Beta-18736,6580,100
Radiocarbon,Radiocarbon - 2307,42SA20258,"San Juan, UT",Beta-30483,1500,100
Radiocarbon,Radiocarbon - 2309,42SA20301,"San Juan, UT",Beta-30486,2640,100
Radiocarbon,Radiocarbon - 2315,42SA415,"San Juan, UT",Beta-20469,2160,100
Radiocarbon,Radiocarbon - 2375,NA,"San Juan, UT",BETA-97658,7580,100
Radiocarbon,Radiocarbon - 2430,42SA21153,"San Juan, UT",Beta-40116,7440,100
Radiocarbon,Radiocarbon - 2431,42SA21153,"San Juan, UT",BETA-40331,810,100
Radiocarbon,Radiocarbon - 2078,42SA-?,"San Juan, UT",Tx-1261,6740,110
Radiocarbon,Radiocarbon - 2078,42SA-?,"San Juan, UT",Tx-1264,7250,110
Radiocarbon,Radiocarbon - 2299,42SA17092,"San Juan, UT",Beta-21209,3340,110
Radiocarbon,Radiocarbon - 2313,42SA21095,"San Juan, UT",Beta-31963,6290,110
Radiocarbon,Radiocarbon - 2078,42SA-?,"San Juan, UT",RL-240,2050,120
Radiocarbon,Radiocarbon - 2054,42SA19114,"San Juan, UT",A-848,7740,120
Radiocarbon,Radiocarbon - 2078,42SA-?,"San Juan, UT",Tx-1262,7630,120
Radiocarbon,Radiocarbon - 2078,42SA-?,"San Juan, UT",Tx-447,7700,120
Radiocarbon,Radiocarbon - 2078,42SA-?,"San Juan, UT",Tx-448,7540,120
Radiocarbon,Radiocarbon - 2054,42SA19114,"San Juan, UT",A-849,7700,120
Radiocarbon,Radiocarbon - 2078,42SA-?,"San Juan, UT",Beta-33355,4510,130
Radiocarbon,Radiocarbon - 2078,42SA-?,"San Juan, UT",Tx-1260,6840,130
Radiocarbon,Radiocarbon - 2078,42SA-?,"San Juan, UT",Tx-454,7150,130
Radiocarbon,Radiocarbon - 2054,42SA19114,"San Juan, UT",A-850,7150,130
Radiocarbon,Radiocarbon - 2310,42SA20309,"San Juan, UT",Beta-34978,3710,230
Radiocarbon,Radiocarbon - 2845,42SA8477,"San Juan, UT",BETA-57405,3240,270
Radiocarbon,Radiocarbon - 2628,5HN55,"Hinsdale, CO",Beta-97619,7090,50
Radiocarbon,Radiocarbon - 2628,5HN55,"Hinsdale, CO",Beta-97623,7120,50
Radiocarbon,Radiocarbon - 2628,5HN55,"Hinsdale, CO",Beta-97616,7940,60
Radiocarbon,Radiocarbon - 2628,5HN55,"Hinsdale, CO",Beta-97617,7980,60
Radiocarbon,Radiocarbon - 2628,5HN55,"Hinsdale, CO",Beta-97618,7060,60
Radiocarbon,Radiocarbon - 2628,5HN55,"Hinsdale, CO",Beta-97621,7220,60
Radiocarbon,Radiocarbon - 2628,5HN55,"Hinsdale, CO",Beta-97622,7130,60
Radiocarbon,Radiocarbon - 2628,5HN55,"Hinsdale, CO",AA-14461,7888,72
Radiocarbon,Radiocarbon - 938,LA137258,"Catron, NM",Beta-179495,340,30
Radiocarbon,Radiocarbon - 938,LA137258,"Catron, NM",Beta-178616,3620,40
Radiocarbon,Radiocarbon - 938,LA137258,"Catron, NM",Beta-178618,3760,40
Radiocarbon,Radiocarbon - 938,LA137258,"Catron, NM",Beta-179496,3640,40
Radiocarbon,Radiocarbon - 938,LA137258,"Catron, NM",Beta-179497,3540,40
Radiocarbon,Radiocarbon - 938,LA137258,"Catron, NM",Beta-179498,3780,40
Radiocarbon,Radiocarbon - 938,LA137258,"Catron, NM",Beta-179557,3660,40
Radiocarbon,Radiocarbon - 938,LA137258,"Catron, NM",Beta-179558,3680,40
Radiocarbon,Radiocarbon - 938,LA137258,"Catron, NM",Beta-185026,3730,40
Radiocarbon,Radiocarbon - 954,LA87059,"Catron, NM",Beta-178602,960,40
Radiocarbon,Radiocarbon - 954,LA87059,"Catron, NM",Beta-178603,1280,40
Radiocarbon,Radiocarbon - 955,LA87066,"Catron, NM",Beta-178608,1790,40
Radiocarbon,Radiocarbon - 956,LA87068,"Catron, NM",Beta-178610,4830,40
Radiocarbon,Radiocarbon - 956,LA87068,"Catron, NM",Beta-179494,4710,40
Radiocarbon,Radiocarbon - 937,LA11568,"Catron, NM",Beta-71284?,1640,50
Radiocarbon,Radiocarbon - 938,LA137258,"Catron, NM",Beta-185022,3760,50
Radiocarbon,Radiocarbon - 938,LA137258,"Catron, NM",Beta-185023,3810,50
Radiocarbon,Radiocarbon - 938,LA137258,"Catron, NM",Beta-185024,3710,50
Radiocarbon,Radiocarbon - 938,LA137258,"Catron, NM",Beta-185025,3700,50
Radiocarbon,Radiocarbon - 938,LA137258,"Catron, NM",Beta-185027,3660,50
Radiocarbon,Radiocarbon - 939,LA3279,"Catron, NM",Beta-93494,1050,50
Radiocarbon,Radiocarbon - 939,LA3279,"Catron, NM",Beta-93499,1210,50
Radiocarbon,Radiocarbon - 939,LA3279,"Catron, NM",Beta-93500,1180,50
Radiocarbon,Radiocarbon - 939,LA3279,"Catron, NM",Beta-93522,770,50
Radiocarbon,Radiocarbon - 939,LA3279,"Catron, NM",Beta-93524,730,50
Radiocarbon,Radiocarbon - 939,LA3279,"Catron, NM",Beta-93527,780,50
Radiocarbon,Radiocarbon - 939,LA3279,"Catron, NM",Beta-93529,1180,50
Radiocarbon,Radiocarbon - 940,LA39968,"Catron, NM",Beta-77876,980,50
Radiocarbon,Radiocarbon - 941,LA39969,"Catron, NM",Beta-76348,920,50
Radiocarbon,Radiocarbon - 941,LA39969,"Catron, NM",Beta-77878,1110,50
Radiocarbon,Radiocarbon - 941,LA39969,"Catron, NM",Beta-77881,1230,50
Radiocarbon,Radiocarbon - 943,LA39975,"Catron, NM",Beta-76772,1710,50
Radiocarbon,Radiocarbon - 946,LA45507,"Catron, NM",Beta-76724,1160,50
Radiocarbon,Radiocarbon - 946,LA45507,"Catron, NM",Beta-78275,1300,50
Radiocarbon,Radiocarbon - 950,LA70188,"Catron, NM",Beta-76773,2390,50
Radiocarbon,Radiocarbon - 951,LA78439,"Catron, NM",Beta-76744,1470,50
Radiocarbon,Radiocarbon - 951,LA78439,"Catron, NM",Beta-76774,1470,50
Radiocarbon,Radiocarbon - 953,LA86249,"Catron, NM",Beta-178597,890,50
Radiocarbon,Radiocarbon - 957,LA89846,"Catron, NM",Beta-93530,390,50
Radiocarbon,Radiocarbon - 957,LA89846,"Catron, NM",Beta-93531,2490,50
Radiocarbon,Radiocarbon - 937,LA11568,"Catron, NM",Beta-71281?,990,60
Radiocarbon,Radiocarbon - 937,LA11568,"Catron, NM",Beta-71282?,1420,60
Radiocarbon,Radiocarbon - 937,LA11568,"Catron, NM",Beta-71283?,1500,60
Radiocarbon,Radiocarbon - 937,LA11568,"Catron, NM",Beta-73759?,1700,60
Radiocarbon,Radiocarbon - 939,LA3279,"Catron, NM",Beta-93493,1170,60
Radiocarbon,Radiocarbon - 939,LA3279,"Catron, NM",Beta-93503,900,60
Radiocarbon,Radiocarbon - 939,LA3279,"Catron, NM",Beta-93510,1070,60
Radiocarbon,Radiocarbon - 939,LA3279,"Catron, NM",Beta-93511,860,60
Radiocarbon,Radiocarbon - 939,LA3279,"Catron, NM",Beta-93520,790,60
Radiocarbon,Radiocarbon - 939,LA3279,"Catron, NM",Beta-93521,1050,60
Radiocarbon,Radiocarbon - 939,LA3279,"Catron, NM",Beta-93523,670,60
Radiocarbon,Radiocarbon - 939,LA3279,"Catron, NM",Beta-93525,1080,60
Radiocarbon,Radiocarbon - 939,LA3279,"Catron, NM",Beta-93526,840,60
Radiocarbon,Radiocarbon - 940,LA39968,"Catron, NM",Beta-76335,780,60
Radiocarbon,Radiocarbon - 940,LA39968,"Catron, NM",Beta-76339,900,60
Radiocarbon,Radiocarbon - 940,LA39968,"Catron, NM",Beta-76345,960,60
Radiocarbon,Radiocarbon - 940,LA39968,"Catron, NM",Beta-77875,990,60
Radiocarbon,Radiocarbon - 941,LA39969,"Catron, NM",Beta-76356,990,60
Radiocarbon,Radiocarbon - 941,LA39969,"Catron, NM",Beta-76357,1100,60
Radiocarbon,Radiocarbon - 941,LA39969,"Catron, NM",Beta-76358,1130,60
Radiocarbon,Radiocarbon - 941,LA39969,"Catron, NM",Beta-77879,860,60
Radiocarbon,Radiocarbon - 941,LA39969,"Catron, NM",Beta-77880,1010,60
Radiocarbon,Radiocarbon - 944,LA39998,"Catron, NM",Beta-77833,360,60
Radiocarbon,Radiocarbon - 949,LA70185,"Catron, NM",Beta-78276,1270,60
Radiocarbon,Radiocarbon - 951,LA78439,"Catron, NM",Beta-76775,3620,60
Radiocarbon,Radiocarbon - 951,LA78439,"Catron, NM",Beta-78272,850,60
Radiocarbon,Radiocarbon - 951,LA78439,"Catron, NM",Beta-78273,3590,60
Radiocarbon,Radiocarbon - 952,LA86241,"Catron, NM",Beta-178592,1670,60
Radiocarbon,Radiocarbon - 953,LA86249,"Catron, NM",Beta-178596,830,60
Radiocarbon,Radiocarbon - 954,LA87059,"Catron, NM",Beta-178604,1140,60
Radiocarbon,Radiocarbon - 936,LA104381,"Catron, NM",Beta-77836,1420,70
Radiocarbon,Radiocarbon - 936,LA104381,"Catron, NM",Beta-77837,1330,70
Radiocarbon,Radiocarbon - 936,LA104381,"Catron, NM",Beta-77838,1490,70
Radiocarbon,Radiocarbon - 936,LA104381,"Catron, NM",Beta-77840,1450,70
Radiocarbon,Radiocarbon - 937,LA11568,"Catron, NM",Beta-73760?,1730,70
Radiocarbon,Radiocarbon - 938,LA137258,"Catron, NM",Beta-178615,3640,70
Radiocarbon,Radiocarbon - 939,LA3279,"Catron, NM",Beta-93502,1040,70
Radiocarbon,Radiocarbon - 939,LA3279,"Catron, NM",Beta-93506,970,70
Radiocarbon,Radiocarbon - 939,LA3279,"Catron, NM",Beta-93513,1030,70
Radiocarbon,Radiocarbon - 939,LA3279,"Catron, NM",Beta-93514,1180,70
Radiocarbon,Radiocarbon - 940,LA39968,"Catron, NM",Beta-76333,990,70
Radiocarbon,Radiocarbon - 940,LA39968,"Catron, NM",Beta-76344,1330,70
Radiocarbon,Radiocarbon - 941,LA39969,"Catron, NM",Beta-76350,1050,70
Radiocarbon,Radiocarbon - 941,LA39969,"Catron, NM",Beta-76352,700,70
Radiocarbon,Radiocarbon - 942,LA39972,"Catron, NM",Beta-76360,1700,70
Radiocarbon,Radiocarbon - 944,LA39998,"Catron, NM",Beta-77831,2220,70
Radiocarbon,Radiocarbon - 944,LA39998,"Catron, NM",Beta-77834,630,70
Radiocarbon,Radiocarbon - 946,LA45507,"Catron, NM",Beta-71718,1140,70
Radiocarbon,Radiocarbon - 946,LA45507,"Catron, NM",Beta-71719,1250,70
Radiocarbon,Radiocarbon - 949,LA70185,"Catron, NM",Beta-71720,1060,70
Radiocarbon,Radiocarbon - 949,LA70185,"Catron, NM",Beta-71721,1090,70
Radiocarbon,Radiocarbon - 952,LA86241,"Catron, NM",Beta-178593,1930,70
Radiocarbon,Radiocarbon - 952,LA86241,"Catron, NM",Beta-178594,1700,70
Radiocarbon,Radiocarbon - 954,LA87059,"Catron, NM",Beta-178601,1370,70
Radiocarbon,Radiocarbon - 955,LA87066,"Catron, NM",Beta-178607,1920,70
Radiocarbon,Radiocarbon - 955,LA87066,"Catron, NM",Beta-178609,1820,70
Radiocarbon,Radiocarbon - 948,LA4935,"Catron, NM",A-4187,3740,70
Radiocarbon,Radiocarbon - 948,LA4935,"Catron, NM",A-4188,3120,70
Radiocarbon,Radiocarbon - 936,LA104381,"Catron, NM",Beta-77839,1870,80
Radiocarbon,Radiocarbon - 937,LA11568,"Catron, NM",Beta-73761?,1570,80
Radiocarbon,Radiocarbon - 938,LA137258,"Catron, NM",Beta-178617,3620,80
Radiocarbon,Radiocarbon - 939,LA3279,"Catron, NM",Beta-93491,890,80
Radiocarbon,Radiocarbon - 939,LA3279,"Catron, NM",Beta-93497,1010,80
Radiocarbon,Radiocarbon - 939,LA3279,"Catron, NM",Beta-93515,1020,80
Radiocarbon,Radiocarbon - 939,LA3279,"Catron, NM",Beta-93516,1020,80
Radiocarbon,Radiocarbon - 939,LA3279,"Catron, NM",Beta-93518,1260,80
Radiocarbon,Radiocarbon - 939,LA3279,"Catron, NM",Beta-93528,790,80
Radiocarbon,Radiocarbon - 940,LA39968,"Catron, NM",Beta-76332,760,80
Radiocarbon,Radiocarbon - 940,LA39968,"Catron, NM",Beta-76334,1140,80
Radiocarbon,Radiocarbon - 940,LA39968,"Catron, NM",Beta-76338,960,80
Radiocarbon,Radiocarbon - 941,LA39969,"Catron, NM",Beta-76347,1250,80
Radiocarbon,Radiocarbon - 945,LA43766,"Catron, NM",Beta-76365,2930,80
Radiocarbon,Radiocarbon - 945,LA43766,"Catron, NM",Beta-76367,2700,80
Radiocarbon,Radiocarbon - 952,LA86241,"Catron, NM",Beta-178595,2090,80
Radiocarbon,Radiocarbon - 937,LA11568,"Catron, NM",Beta-73758?,1560,90
Radiocarbon,Radiocarbon - 939,LA3279,"Catron, NM",Beta-93492,580,90
Radiocarbon,Radiocarbon - 939,LA3279,"Catron, NM",Beta-93496,1080,90
Radiocarbon,Radiocarbon - 939,LA3279,"Catron, NM",Beta-93498,1230,90
Radiocarbon,Radiocarbon - 939,LA3279,"Catron, NM",Beta-93501,750,90
Radiocarbon,Radiocarbon - 939,LA3279,"Catron, NM",Beta-93507,750,90
Radiocarbon,Radiocarbon - 940,LA39968,"Catron, NM",Beta-76337,1060,90
Radiocarbon,Radiocarbon - 941,LA39969,"Catron, NM",Beta-76349,1100,90
Radiocarbon,Radiocarbon - 941,LA39969,"Catron, NM",Beta-76351,1670,90
Radiocarbon,Radiocarbon - 941,LA39969,"Catron, NM",Beta-76353,1150,90
Radiocarbon,Radiocarbon - 946,LA45507,"Catron, NM",Beta-76725,1250,90
Radiocarbon,Radiocarbon - 948,LA4935,"Catron, NM",A-4182,2630,90
Radiocarbon,Radiocarbon - 955,LA87066,"Catron, NM",Beta-178605,2040,90
Radiocarbon,Radiocarbon - 955,LA87066,"Catron, NM",Beta-178606,2170,90
Radiocarbon,Radiocarbon - 957,LA89846,"Catron, NM",Beta-93532,2490,90
Radiocarbon,Radiocarbon - 948,LA4935,"Catron, NM",A-4183,2780,90
Radiocarbon,Radiocarbon - 939,LA3279,"Catron, NM",Beta-93495,1240,100
Radiocarbon,Radiocarbon - 940,LA39968,"Catron, NM",Beta-76336,840,100
Radiocarbon,Radiocarbon - 940,LA39968,"Catron, NM",Beta-76341,1180,100
Radiocarbon,Radiocarbon - 940,LA39968,"Catron, NM",Beta-76342,1270,100
Radiocarbon,Radiocarbon - 941,LA39969,"Catron, NM",Beta-76355,930,100
Radiocarbon,Radiocarbon - 942,LA39972,"Catron, NM",Beta-76359,2030,100
Radiocarbon,Radiocarbon - 945,LA43766,"Catron, NM",Beta-76364,3200,100
Radiocarbon,Radiocarbon - 947,LA45508,"Catron, NM",Beta-76726,490,100
Radiocarbon,Radiocarbon - 936,LA104381,"Catron, NM",Beta-77835,1840,110
Radiocarbon,Radiocarbon - 941,LA39969,"Catron, NM",Beta-76346,1100,110
Radiocarbon,Radiocarbon - 941,LA39969,"Catron, NM",Beta-77877,790,110
Radiocarbon,Radiocarbon - 945,LA43766,"Catron, NM",Beta-76362,3370,110
Radiocarbon,Radiocarbon - 948,LA4935,"Catron, NM",A-4184,2140,110
Radiocarbon,Radiocarbon - 941,LA39969,"Catron, NM",Beta-76354,1120,120
Radiocarbon,Radiocarbon - 943,LA39975,"Catron, NM",Beta-76771,1270,120
Radiocarbon,Radiocarbon - 945,LA43766,"Catron, NM",Beta-76366,2910,120
Radiocarbon,Radiocarbon - 946,LA45507,"Catron, NM",Beta-78274,1250,120
Radiocarbon,Radiocarbon - 948,LA4935,"Catron, NM",A-4186,2980,120
Radiocarbon,Radiocarbon - 945,LA43766,"Catron, NM",Beta-76361,2790,130
Radiocarbon,Radiocarbon - 940,LA39968,"Catron, NM",Beta-76343,720,140
Radiocarbon,Radiocarbon - 948,LA4935,"Catron, NM",A-4167,3010,150
Radiocarbon,Radiocarbon - 948,LA4935,"Catron, NM",AA-679,2420,170
Radiocarbon,Radiocarbon - 945,LA43766,"Catron, NM",Beta-76368,3660,200
Radiocarbon,Radiocarbon - 945,LA43766,"Catron, NM",Beta-76363,2930,260
Radiocarbon,Radiocarbon - 1232,LA109455,"Torrance, NM",Beta-92322,3750,50
Radiocarbon,Radiocarbon - 1232,LA109455,"Torrance, NM",Beta-92330,6870,60
Radiocarbon,Radiocarbon - 1232,LA109455,"Torrance, NM",Beta-96749,360,60
Radiocarbon,Radiocarbon - 1234,LA4974,"Torrance, NM",Beta-126392,5460,60
Radiocarbon,Radiocarbon - 1234,LA4974,"Torrance, NM",Beta-126391,5780,70
Radiocarbon,Radiocarbon - 1233,LA25676,"Torrance, NM",Beta-96714,1140,110
Radiocarbon,Radiocarbon - 1241,LA53662,"Valencia, NM",Beta-21279,810,60
Radiocarbon,Radiocarbon - 1241,LA53662,"Valencia, NM",Beta-21278,790,70
Radiocarbon,Radiocarbon - 1241,LA53662,"Valencia, NM",Beta-21280,680,80
Radiocarbon,Radiocarbon - 1241,LA53662,"Valencia, NM",Beta-21282,800,80
Radiocarbon,Radiocarbon - 1241,LA53662,"Valencia, NM",Beta-21283,800,80
Radiocarbon,Radiocarbon - 1241,LA53662,"Valencia, NM",Beta-21285,1070,80
Radiocarbon,Radiocarbon - 1241,LA53662,"Valencia, NM",Beta-21281,1060,90
Radiocarbon,Radiocarbon - 1241,LA53662,"Valencia, NM",Beta-21284,1000,110
Radiocarbon,Radiocarbon - 1157,P:8:65,"Navajo, AZ",Beta-329864,1110,30
Radiocarbon,Radiocarbon - 1755,D:,"Navajo, AZ",AA-57726,853,39
Radiocarbon,Radiocarbon - 1157,P:8:65,"Navajo, AZ",Beta-280037,1240,40
Radiocarbon,Radiocarbon - 1157,P:8:65,"Navajo, AZ",Beta-280038,1290,40
Radiocarbon,Radiocarbon - 1157,P:8:65,"Navajo, AZ",Beta-280039,1300,40
Radiocarbon,Radiocarbon - 1158,P:9:26/04-1394,"Navajo, AZ",Beta-154446,1090,40
Radiocarbon,Radiocarbon - 1428,"J:14:21,NNAD","Navajo, AZ",Beta-102489,2180,40
Radiocarbon,Radiocarbon - 1428,"J:14:21,NNAD","Navajo, AZ",Beta-94765,2080,40
Radiocarbon,Radiocarbon - 1432,"J:14:31,NNAD","Navajo, AZ",Beta-175654,6940,40
Radiocarbon,Radiocarbon - 1433,J:14:34NNAD,"Navajo, AZ",Beta-101393,1890,40
Radiocarbon,Radiocarbon - 1433,J:14:34NNAD,"Navajo, AZ",Beta-117137,3120,40
Radiocarbon,Radiocarbon - 1439,"J:2:55,NNAD","Navajo, AZ",Beta-158087,2040,40
Radiocarbon,Radiocarbon - 1439,"J:2:55,NNAD","Navajo, AZ",Beta-158088,4450,40
Radiocarbon,Radiocarbon - 1426,J:14:13,"Navajo, AZ",Beta-118049,3110,40
Radiocarbon,Radiocarbon - 1428,"J:14:21,NNAD","Navajo, AZ",Beta-158089,1960,40
Radiocarbon,Radiocarbon - 1429,J:14:23,"Navajo, AZ","Beta-156068,CAMS",2120,40
